date,trainset_id,fault_type,severity,resolved_in_hours,caused_withdrawal
2025-10-28,TS-011,power_supply_issue,high,36.8,True
2025-10-28,TS-018,power_supply_issue,low,3.1,False
2025-10-28,TS-024,hvac_failure,low,3.7,False
2025-10-28,TS-012,coupling_issue,low,1.6,False
2025-10-28,TS-020,telecom_down,low,3.4,False
2025-10-28,TS-015,brake_fault,low,3.6,False
2025-10-28,TS-006,pantograph_fault,low,2.3,False
2025-10-28,TS-007,power_supply_issue,medium,7.8,False
2025-10-29,TS-003,telecom_down,high,28.6,False
2025-10-29,TS-006,coupling_issue,medium,10.7,False
2025-10-29,TS-016,brake_fault,critical,81.1,True
2025-10-29,TS-023,signalling_error,high,22.4,True
2025-10-29,TS-011,brake_fault,critical,97.6,True
2025-10-29,TS-018,coupling_issue,high,45.9,True
2025-10-29,TS-007,brake_fault,medium,5.8,False
2025-10-29,TS-024,coupling_issue,medium,7.8,False
2025-10-30,TS-019,signalling_error,low,2.2,False
2025-10-30,TS-014,telecom_down,low,0.9,False
2025-10-31,TS-021,telecom_down,medium,8.6,False
2025-10-31,TS-015,signalling_error,low,2.5,False
2025-10-31,TS-025,telecom_down,low,3.6,False
2025-10-31,TS-011,coupling_issue,low,3.0,False
2025-10-31,TS-020,power_supply_issue,high,28.7,False
2025-10-31,TS-001,telecom_down,low,2.7,False
2025-10-31,TS-002,hvac_failure,critical,52.2,False
2025-10-31,TS-018,pantograph_fault,medium,3.7,False
2025-11-01,TS-017,telecom_down,low,2.5,False
2025-11-01,TS-001,door_malfunction,high,14.7,True
2025-11-01,TS-025,hvac_failure,medium,5.6,False
2025-11-01,TS-010,door_malfunction,high,35.1,True
2025-11-02,TS-018,power_supply_issue,low,2.8,False
2025-11-02,TS-006,door_malfunction,high,22.3,True
2025-11-02,TS-013,power_supply_issue,high,14.3,False
2025-11-03,TS-006,door_malfunction,low,0.6,False
2025-11-03,TS-017,brake_fault,medium,6.2,False
2025-11-03,TS-004,brake_fault,high,16.2,True
2025-11-03,TS-015,signalling_error,critical,72.9,False
2025-11-03,TS-021,signalling_error,low,3.0,False
2025-11-04,TS-007,signalling_error,critical,83.5,True
2025-11-04,TS-013,pantograph_fault,medium,5.3,False
2025-11-05,TS-017,signalling_error,critical,44.1,True
2025-11-05,TS-016,brake_fault,critical,55.5,False
2025-11-06,TS-007,hvac_failure,high,13.8,True
2025-11-06,TS-021,signalling_error,high,34.1,True
2025-11-06,TS-025,coupling_issue,medium,10.6,False
2025-11-06,TS-003,hvac_failure,medium,2.3,False
2025-11-07,TS-008,pantograph_fault,high,36.7,False
2025-11-07,TS-020,signalling_error,medium,6.8,False
2025-11-07,TS-002,brake_fault,low,3.5,False
2025-11-08,TS-017,door_malfunction,high,46.5,False
2025-11-08,TS-005,pantograph_fault,medium,10.0,False
2025-11-08,TS-015,signalling_error,low,0.8,False
2025-11-08,TS-007,hvac_failure,medium,11.2,False
2025-11-08,TS-008,coupling_issue,low,0.8,False
2025-11-09,TS-019,signalling_error,low,0.7,False
2025-11-09,TS-013,signalling_error,medium,7.4,False
2025-11-10,TS-022,coupling_issue,low,0.8,False
2025-11-10,TS-023,pantograph_fault,low,0.6,False
2025-11-10,TS-011,coupling_issue,low,1.0,False
2025-11-10,TS-005,pantograph_fault,medium,2.3,False
2025-11-10,TS-005,signalling_error,low,2.1,False
2025-11-10,TS-022,power_supply_issue,low,0.5,False
2025-11-10,TS-019,hvac_failure,low,0.9,False
2025-11-10,TS-018,pantograph_fault,high,23.4,True
2025-11-11,TS-010,brake_fault,high,10.0,True
2025-11-11,TS-023,telecom_down,high,44.7,True
2025-11-11,TS-021,telecom_down,high,17.4,False
2025-11-11,TS-001,brake_fault,high,14.5,True
2025-11-11,TS-001,brake_fault,low,2.5,False
2025-11-11,TS-011,hvac_failure,critical,24.0,True
2025-11-11,TS-018,hvac_failure,critical,35.7,False
2025-11-12,TS-007,brake_fault,medium,6.6,False
2025-11-12,TS-012,door_malfunction,low,1.7,False
2025-11-12,TS-010,coupling_issue,medium,9.3,False
2025-11-12,TS-025,door_malfunction,medium,11.8,False
2025-11-12,TS-020,signalling_error,medium,3.2,False
2025-11-12,TS-017,power_supply_issue,low,2.6,False
2025-11-13,TS-020,power_supply_issue,medium,3.3,False
2025-11-13,TS-001,coupling_issue,low,1.2,False
2025-11-13,TS-013,coupling_issue,critical,37.9,True
2025-11-13,TS-025,power_supply_issue,low,2.5,False
2025-11-13,TS-021,pantograph_fault,low,3.5,False
2025-11-13,TS-016,signalling_error,low,0.7,False
2025-11-13,TS-022,telecom_down,low,2.7,False
2025-11-13,TS-014,hvac_failure,critical,97.4,True
2025-11-14,TS-005,hvac_failure,high,19.6,False
2025-11-14,TS-001,door_malfunction,low,1.1,False
2025-11-14,TS-016,brake_fault,medium,6.3,False
2025-11-14,TS-007,telecom_down,medium,9.8,False
2025-11-14,TS-018,brake_fault,medium,10.2,False
2025-11-14,TS-016,pantograph_fault,critical,111.6,False
2025-11-15,TS-003,telecom_down,high,17.7,True
2025-11-15,TS-017,pantograph_fault,low,0.6,False
2025-11-15,TS-001,hvac_failure,medium,8.3,False
2025-11-15,TS-017,signalling_error,high,48.0,True
2025-11-15,TS-012,power_supply_issue,medium,9.5,False
2025-11-15,TS-010,door_malfunction,medium,2.4,False
2025-11-16,TS-008,telecom_down,critical,89.4,False
2025-11-16,TS-020,coupling_issue,medium,3.6,False
2025-11-16,TS-002,coupling_issue,medium,9.7,False
2025-11-16,TS-021,hvac_failure,high,25.9,False
2025-11-16,TS-002,signalling_error,high,35.0,True
2025-11-16,TS-017,brake_fault,low,2.5,False
2025-11-17,TS-012,telecom_down,low,1.5,False
2025-11-17,TS-013,signalling_error,low,3.9,False
2025-11-17,TS-004,door_malfunction,medium,2.0,False
2025-11-18,TS-006,signalling_error,low,1.7,False
2025-11-18,TS-006,hvac_failure,high,11.3,True
2025-11-18,TS-004,door_malfunction,low,3.3,False
2025-11-18,TS-003,signalling_error,high,43.7,True
2025-11-18,TS-013,coupling_issue,high,12.0,False
2025-11-18,TS-016,pantograph_fault,low,2.4,False
2025-11-18,TS-009,door_malfunction,medium,5.7,False
2025-11-18,TS-006,signalling_error,medium,4.5,False
2025-11-19,TS-019,door_malfunction,medium,6.1,False
2025-11-19,TS-020,hvac_failure,medium,5.8,False
2025-11-19,TS-004,door_malfunction,medium,6.9,False
2025-11-19,TS-015,door_malfunction,low,0.9,False
2025-11-20,TS-019,signalling_error,low,2.0,False
2025-11-20,TS-021,hvac_failure,medium,3.7,False
2025-11-20,TS-014,signalling_error,medium,9.4,False
2025-11-20,TS-006,power_supply_issue,critical,101.8,True
2025-11-20,TS-024,door_malfunction,low,1.7,False
2025-11-20,TS-025,brake_fault,medium,11.8,False
2025-11-21,TS-020,pantograph_fault,medium,8.3,False
2025-11-21,TS-001,telecom_down,medium,11.9,False
2025-11-22,TS-007,brake_fault,high,29.8,True
2025-11-22,TS-007,telecom_down,low,2.5,False
2025-11-22,TS-018,power_supply_issue,medium,8.2,False
2025-11-22,TS-004,pantograph_fault,low,2.4,False
2025-11-23,TS-024,power_supply_issue,high,22.9,False
2025-11-23,TS-008,telecom_down,low,1.1,False
2025-11-23,TS-004,telecom_down,high,8.2,False
2025-11-23,TS-024,signalling_error,medium,10.6,False
2025-11-23,TS-012,power_supply_issue,medium,9.8,False
2025-11-23,TS-009,brake_fault,medium,10.7,False
2025-11-24,TS-015,signalling_error,low,2.3,False
2025-11-24,TS-020,signalling_error,low,2.7,False
2025-11-24,TS-024,power_supply_issue,low,0.8,False
2025-11-24,TS-016,coupling_issue,low,3.4,False
2025-11-24,TS-016,door_malfunction,high,15.8,True
2025-11-24,TS-001,door_malfunction,low,2.9,False
2025-11-24,TS-016,power_supply_issue,low,3.0,False
2025-11-25,TS-016,signalling_error,low,2.5,False
2025-11-25,TS-013,power_supply_issue,medium,8.4,False
2025-11-25,TS-012,door_malfunction,medium,6.6,False
2025-11-25,TS-024,telecom_down,low,3.3,False
2025-11-25,TS-014,telecom_down,low,3.0,False
2025-11-26,TS-020,hvac_failure,high,24.7,False
2025-11-26,TS-013,brake_fault,low,2.7,False
2025-11-26,TS-007,brake_fault,medium,4.6,False
2025-11-26,TS-010,hvac_failure,high,25.9,True
2025-11-26,TS-023,coupling_issue,low,1.3,False
2025-11-26,TS-004,brake_fault,low,4.0,False
2025-11-27,TS-012,hvac_failure,low,3.0,False
2025-11-27,TS-005,pantograph_fault,critical,45.2,True
2025-11-27,TS-010,coupling_issue,low,2.6,False
2025-11-27,TS-006,hvac_failure,low,1.0,False
2025-11-27,TS-005,power_supply_issue,high,26.2,True
2025-11-28,TS-006,coupling_issue,medium,7.3,False
2025-11-28,TS-006,coupling_issue,low,3.4,False
2025-11-29,TS-015,power_supply_issue,critical,105.4,True
2025-11-29,TS-016,pantograph_fault,high,20.0,True
2025-11-29,TS-019,pantograph_fault,medium,11.9,False
2025-11-30,TS-016,door_malfunction,medium,8.4,False
2025-11-30,TS-025,brake_fault,medium,3.6,False
2025-11-30,TS-013,coupling_issue,low,2.6,False
2025-12-01,TS-017,power_supply_issue,medium,9.4,False
2025-12-01,TS-020,door_malfunction,low,1.0,False
2025-12-01,TS-006,pantograph_fault,medium,8.1,False
2025-12-01,TS-005,hvac_failure,medium,2.8,False
2025-12-01,TS-008,hvac_failure,medium,6.1,False
2025-12-01,TS-018,signalling_error,low,3.7,False
2025-12-02,TS-006,hvac_failure,low,2.6,False
2025-12-02,TS-025,coupling_issue,low,2.5,False
2025-12-02,TS-022,coupling_issue,critical,37.6,False
2025-12-02,TS-014,hvac_failure,medium,4.5,False
2025-12-02,TS-003,hvac_failure,high,32.5,True
2025-12-02,TS-013,coupling_issue,medium,6.0,False
2025-12-02,TS-015,signalling_error,low,2.6,False
2025-12-03,TS-019,signalling_error,low,1.7,False
2025-12-03,TS-014,brake_fault,medium,11.8,False
2025-12-03,TS-012,telecom_down,medium,3.9,False
2025-12-03,TS-022,telecom_down,medium,9.2,False
2025-12-03,TS-002,signalling_error,medium,8.8,False
2025-12-03,TS-018,signalling_error,high,9.3,True
2025-12-04,TS-018,hvac_failure,low,3.2,False
2025-12-04,TS-009,signalling_error,low,0.5,False
2025-12-04,TS-006,coupling_issue,medium,3.4,False
2025-12-04,TS-015,power_supply_issue,medium,6.8,False
2025-12-04,TS-005,coupling_issue,critical,113.9,True
2025-12-05,TS-024,power_supply_issue,medium,2.1,False
2025-12-05,TS-011,pantograph_fault,critical,96.8,True
2025-12-05,TS-017,door_malfunction,high,47.4,False
2025-12-05,TS-019,power_supply_issue,low,1.1,False
2025-12-05,TS-023,signalling_error,low,2.5,False
2025-12-05,TS-001,pantograph_fault,high,43.0,True
2025-12-06,TS-021,telecom_down,medium,5.6,False
2025-12-06,TS-007,signalling_error,high,24.8,False
2025-12-06,TS-020,pantograph_fault,low,2.2,False
2025-12-06,TS-008,pantograph_fault,low,2.0,False
2025-12-07,TS-007,pantograph_fault,critical,32.4,True
2025-12-07,TS-007,signalling_error,medium,3.0,False
2025-12-07,TS-001,door_malfunction,medium,7.0,False
2025-12-07,TS-022,power_supply_issue,medium,10.8,False
2025-12-07,TS-011,brake_fault,high,46.5,True
2025-12-08,TS-017,hvac_failure,medium,10.7,False
2025-12-08,TS-005,door_malfunction,medium,6.3,False
2025-12-08,TS-025,power_supply_issue,critical,81.6,True
2025-12-08,TS-021,brake_fault,critical,62.8,True
2025-12-08,TS-014,hvac_failure,low,1.0,False
2025-12-08,TS-022,door_malfunction,low,1.5,False
2025-12-08,TS-019,telecom_down,medium,8.4,False
2025-12-08,TS-020,signalling_error,low,3.4,False
2025-12-09,TS-021,coupling_issue,low,2.2,False
2025-12-09,TS-022,door_malfunction,medium,5.0,False
2025-12-09,TS-024,door_malfunction,low,1.3,False
2025-12-09,TS-022,pantograph_fault,high,23.3,False
2025-12-09,TS-008,power_supply_issue,low,2.8,False
2025-12-09,TS-021,telecom_down,medium,11.6,False
2025-12-09,TS-021,power_supply_issue,critical,103.6,True
2025-12-09,TS-025,telecom_down,medium,3.4,False
2025-12-10,TS-022,hvac_failure,medium,3.8,False
2025-12-10,TS-004,telecom_down,low,1.0,False
2025-12-10,TS-022,hvac_failure,critical,52.9,True
2025-12-10,TS-013,signalling_error,low,2.0,False
2025-12-10,TS-022,coupling_issue,high,39.0,True
2025-12-10,TS-019,power_supply_issue,critical,63.2,True
2025-12-10,TS-022,signalling_error,medium,7.7,False
2025-12-11,TS-013,coupling_issue,medium,11.2,False
2025-12-11,TS-022,telecom_down,high,14.1,True
2025-12-11,TS-021,hvac_failure,high,19.9,True
2025-12-11,TS-004,pantograph_fault,low,2.4,False
2025-12-11,TS-012,signalling_error,high,42.2,True
2025-12-12,TS-001,hvac_failure,low,3.8,False
2025-12-12,TS-022,pantograph_fault,low,2.3,False
2025-12-12,TS-018,coupling_issue,high,34.7,True
2025-12-12,TS-005,hvac_failure,low,3.7,False
2025-12-13,TS-004,door_malfunction,low,1.6,False
2025-12-13,TS-025,signalling_error,low,3.2,False
2025-12-13,TS-022,telecom_down,low,2.7,False
2025-12-14,TS-012,brake_fault,critical,98.6,False
2025-12-14,TS-020,hvac_failure,low,3.0,False
2025-12-14,TS-014,pantograph_fault,low,3.1,False
2025-12-14,TS-020,coupling_issue,low,1.1,False
2025-12-15,TS-016,power_supply_issue,low,3.5,False
2025-12-15,TS-015,brake_fault,low,2.8,False
2025-12-15,TS-005,pantograph_fault,low,1.4,False
2025-12-15,TS-024,brake_fault,high,20.2,False
2025-12-15,TS-015,pantograph_fault,low,0.6,False
2025-12-16,TS-017,signalling_error,medium,4.3,False
2025-12-16,TS-025,coupling_issue,medium,11.0,False
2025-12-16,TS-010,brake_fault,medium,10.0,False
2025-12-16,TS-006,telecom_down,critical,26.6,False
2025-12-16,TS-002,coupling_issue,critical,115.3,True
2025-12-16,TS-009,hvac_failure,high,34.2,True
2025-12-17,TS-011,telecom_down,low,1.4,False
2025-12-17,TS-013,hvac_failure,low,1.7,False
2025-12-17,TS-021,power_supply_issue,medium,9.6,False
2025-12-17,TS-008,coupling_issue,high,41.5,True
2025-12-17,TS-012,signalling_error,medium,3.0,False
2025-12-17,TS-006,hvac_failure,high,14.8,True
2025-12-17,TS-009,coupling_issue,high,13.1,True
2025-12-17,TS-009,power_supply_issue,medium,10.6,False
2025-12-18,TS-008,signalling_error,high,35.3,True
2025-12-18,TS-017,hvac_failure,medium,4.3,False
2025-12-18,TS-021,hvac_failure,medium,9.7,False
2025-12-18,TS-021,telecom_down,medium,6.7,False
2025-12-18,TS-014,brake_fault,low,1.8,False
2025-12-19,TS-022,brake_fault,medium,4.5,False
2025-12-19,TS-024,signalling_error,high,13.1,True
2025-12-19,TS-012,brake_fault,low,1.4,False
2025-12-19,TS-001,pantograph_fault,low,1.5,False
2025-12-20,TS-018,signalling_error,medium,10.2,False
2025-12-20,TS-011,door_malfunction,medium,10.1,False
2025-12-20,TS-005,telecom_down,medium,6.8,False
2025-12-21,TS-011,hvac_failure,low,1.9,False
2025-12-21,TS-011,door_malfunction,low,3.9,False
2025-12-21,TS-025,brake_fault,low,1.3,False
2025-12-22,TS-009,signalling_error,high,32.8,True
2025-12-22,TS-012,hvac_failure,low,0.5,False
2025-12-22,TS-019,telecom_down,medium,6.4,False
2025-12-22,TS-017,coupling_issue,low,2.4,False
2025-12-22,TS-020,door_malfunction,medium,5.7,False
2025-12-22,TS-014,brake_fault,medium,5.7,False
2025-12-22,TS-024,signalling_error,critical,86.8,False
2025-12-22,TS-015,power_supply_issue,low,1.0,False
2025-12-23,TS-021,signalling_error,medium,6.8,False
2025-12-23,TS-021,hvac_failure,medium,10.6,False
2025-12-23,TS-010,door_malfunction,medium,7.1,False
2025-12-23,TS-024,door_malfunction,medium,5.0,False
2025-12-23,TS-017,door_malfunction,low,1.0,False
2025-12-23,TS-007,hvac_failure,medium,9.1,False
2025-12-23,TS-025,coupling_issue,high,38.5,True
2025-12-24,TS-006,door_malfunction,medium,8.3,False
2025-12-24,TS-024,pantograph_fault,low,0.9,False
2025-12-24,TS-004,telecom_down,critical,58.1,True
2025-12-24,TS-023,pantograph_fault,high,16.5,True
2025-12-24,TS-004,hvac_failure,low,2.4,False
2025-12-24,TS-005,power_supply_issue,medium,5.9,False
2025-12-24,TS-006,door_malfunction,low,2.5,False
2025-12-25,TS-019,power_supply_issue,medium,10.9,False
2025-12-25,TS-015,pantograph_fault,medium,8.5,False
2025-12-25,TS-011,coupling_issue,low,3.8,False
2025-12-25,TS-019,telecom_down,medium,3.4,False
2025-12-25,TS-020,hvac_failure,critical,33.6,True
2025-12-26,TS-015,telecom_down,high,17.3,True
2025-12-26,TS-024,hvac_failure,medium,4.7,False
2025-12-27,TS-015,hvac_failure,medium,5.5,False
2025-12-27,TS-004,coupling_issue,low,3.8,False
2025-12-27,TS-009,brake_fault,medium,6.9,False
2025-12-27,TS-015,coupling_issue,low,1.1,False
2025-12-27,TS-007,door_malfunction,medium,5.3,False
2025-12-27,TS-025,signalling_error,critical,71.6,True
2025-12-27,TS-007,power_supply_issue,high,9.5,False
2025-12-27,TS-002,door_malfunction,low,1.0,False
2025-12-28,TS-023,signalling_error,medium,10.0,False
2025-12-28,TS-018,telecom_down,critical,119.5,True
2025-12-28,TS-015,pantograph_fault,medium,4.7,False
2025-12-28,TS-005,pantograph_fault,low,3.3,False
2025-12-28,TS-013,door_malfunction,low,3.1,False
2025-12-28,TS-013,brake_fault,low,1.3,False
2025-12-29,TS-022,pantograph_fault,medium,6.7,False
2025-12-29,TS-023,pantograph_fault,low,0.6,False
2025-12-29,TS-019,door_malfunction,critical,57.6,False
2025-12-29,TS-018,hvac_failure,medium,9.5,False
2025-12-30,TS-007,telecom_down,low,1.1,False
2025-12-30,TS-024,signalling_error,low,1.6,False
2025-12-30,TS-010,coupling_issue,low,3.3,False
2025-12-31,TS-008,coupling_issue,medium,11.0,False
2025-12-31,TS-001,door_malfunction,medium,2.1,False
2025-12-31,TS-002,telecom_down,high,31.2,False
2025-12-31,TS-001,hvac_failure,medium,9.1,False
2025-12-31,TS-025,coupling_issue,high,25.3,False
2025-12-31,TS-021,door_malfunction,medium,4.9,False
2025-12-31,TS-003,signalling_error,high,24.4,True
2025-12-31,TS-021,telecom_down,low,3.8,False
