date,trainset_id,daily_km,cumulative_km,km_deviation_from_mean,km_balance_score,bogie_hours,brake_pad_wear_index,hvac_run_hours,door_cycles,cert_days_rolling_stock,cert_days_signalling,cert_days_telecom,min_cert_days,any_cert_expired,cert_expiring_soon,open_job_count,critical_open_jobs,has_critical_open,daily_exposure,exposure_gap,branding_urgency,days_since_deep_clean,needs_cleaning,available_cleaning_bays,available_manpower,bay_number,is_ibl_bay,shunt_cost,turnout_order,fault_count,critical_faults,high_faults,any_withdrawal,assignment,unscheduled_withdrawal,punctuality_score,branding_sla_met,outcome_score,day_of_week
2025-10-30,TS-021,0.0,135238.5,-46618.63199999998,46618.63199999998,0.0,0.0,3.9,0,6,47,22,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7,False,3,6,12,False,6.97,21,0.0,0.0,0.0,0.0,SERVICE,False,0.9779,True,0.9465,3
2025-10-30,TS-022,353.5,204477.6,22620.468000000023,22620.468000000023,7.9,0.0178,17.9,1359,28,17,22,17,0,0,2.0,1.0,1.0,0.0,0.0,0.0,2,False,3,6,7,False,1.91,22,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9709,3
2025-10-30,TS-023,313.1,160139.6,-21717.531999999977,21717.531999999977,7.0,0.0094,16.5,1153,60,25,69,25,0,0,0.0,0.0,0.0,17.1,29.100000000000023,54882.60000000004,23,True,3,6,28,False,23.99,23,0.0,0.0,0.0,0.0,SERVICE,False,0.9998,True,0.9989,3
2025-10-30,TS-024,396.6,197909.6,16052.468000000023,16052.468000000023,8.8,0.0023,14.5,1435,59,34,34,34,0,0,2.0,2.0,1.0,50.5,0.0,0.0,18,True,3,6,9,False,4.03,24,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9615,3
2025-10-30,TS-025,355.0,175932.2,-5924.931999999972,5924.931999999972,7.9,0.0223,16.1,890,79,7,32,7,0,1,0.0,0.0,0.0,0.0,0.0,0.0,13,True,3,6,2,True,0.0,25,0.0,0.0,0.0,0.0,SERVICE,False,0.9616,True,0.9327,3
2025-10-31,TS-001,228.7,245276.0,63176.20800000001,63176.20800000001,5.1,0.0455,16.4,1054,80,52,31,31,0,0,1.0,0.0,0.0,0.0,0.0,0.0,3,False,4,6,29,False,28.1,1,1.0,0.0,0.0,0.0,STANDBY,False,0.997,True,0.9657,4
2025-10-31,TS-002,0.0,204714.7,22614.908000000025,22614.908000000025,0.0,0.0,2.7,0,67,27,29,27,0,0,2.0,1.0,1.0,31.400000000000002,0.0,0.0,28,True,4,6,22,False,16.35,2,1.0,1.0,0.0,0.0,IBL,False,1.0,True,0.9664,4
2025-10-31,TS-003,0.0,146150.4,-35949.39199999999,35949.39199999999,0.0,0.0,5.1,0,59,64,31,31,0,0,0.0,0.0,0.0,0.0,139.3,232352.40000000002,26,True,4,6,21,False,17.44,3,0.0,0.0,0.0,0.0,SERVICE,True,0.6085,True,0.6317,4
2025-10-31,TS-004,407.7,240145.6,58045.80800000002,58045.80800000002,9.1,0.0493,16.4,1275,11,103,38,11,0,0,2.0,0.0,0.0,14.2,46.39999999999998,73172.79999999996,11,True,4,6,5,True,0.0,4,0.0,0.0,0.0,0.0,STANDBY,False,0.9359,True,0.933,4
2025-10-31,TS-005,0.0,177688.8,-4410.991999999998,4410.991999999998,0.0,0.0,2.2,0,48,30,47,30,0,0,2.0,0.0,0.0,0.0,0.0,0.0,14,True,4,6,16,False,12.45,5,0.0,0.0,0.0,0.0,SERVICE,False,0.9643,True,0.9354,4
2025-10-31,TS-006,371.8,158071.0,-24028.791999999987,24028.791999999987,8.3,0.0204,16.1,1324,3,62,69,3,0,1,1.0,0.0,0.0,31.4,0.0,0.0,6,False,4,6,14,False,8.13,6,0.0,0.0,0.0,0.0,SERVICE,True,0.6367,True,0.6059,4
2025-10-31,TS-007,336.7,182147.5,47.70800000001327,47.70800000001327,7.5,0.0075,14.2,816,28,57,41,28,0,0,2.0,0.0,0.0,0.0,0.0,0.0,15,True,4,6,26,False,18.16,7,0.0,0.0,0.0,0.0,SERVICE,False,0.9642,True,0.9541,4
2025-10-31,TS-008,0.0,257541.2,75441.40800000002,75441.40800000002,0.0,0.0,3.1,0,18,48,14,14,0,0,1.0,1.0,1.0,14.4,0.0,0.0,6,False,4,6,30,False,21.68,8,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9855,4
2025-10-31,TS-009,358.6,128850.8,-53248.991999999984,53248.991999999984,8.0,0.0192,16.5,1141,41,3,45,3,0,1,2.0,1.0,1.0,0.0,0.0,0.0,15,True,4,6,25,False,22.62,9,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9795,4
2025-10-31,TS-010,270.2,134948.7,-47151.091999999975,47151.091999999975,6.0,0.0343,16.4,1073,6,16,21,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,5,False,4,6,3,True,0.0,10,0.0,0.0,0.0,0.0,SERVICE,False,0.9611,True,0.9499,4
2025-10-31,TS-011,357.7,134666.9,-47432.89199999999,47432.89199999999,7.9,0.0274,17.0,913,19,38,54,19,0,0,3.0,0.0,0.0,15.3,0.0,0.0,18,True,4,6,15,False,9.52,11,1.0,0.0,0.0,0.0,SERVICE,False,0.9781,True,0.9503,4
2025-10-31,TS-012,384.0,205183.1,23083.30800000002,23083.30800000002,8.5,0.0409,16.2,1139,29,5,8,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,18,True,4,6,12,False,6.25,12,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9434,4
2025-10-31,TS-013,311.3,217937.0,35837.20800000001,35837.20800000001,6.9,0.0107,15.4,1014,23,14,58,14,0,0,1.0,1.0,1.0,0.0,0.0,0.0,11,True,4,6,13,False,7.57,13,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9989,4
2025-10-31,TS-014,360.0,195334.6,13234.80800000002,13234.80800000002,8.0,0.0117,17.1,1122,12,90,20,12,0,0,1.0,0.0,0.0,0.0,0.0,0.0,10,True,4,6,2,True,0.0,14,0.0,0.0,0.0,0.0,SERVICE,False,0.9669,False,0.7348,4
2025-10-31,TS-015,298.7,130229.6,-51870.19199999998,51870.19199999998,6.6,0.0384,16.8,1341,11,15,70,11,0,0,0.0,0.0,0.0,45.0,0.0,0.0,10,True,4,6,23,False,19.04,15,1.0,0.0,0.0,0.0,SERVICE,False,0.9964,True,0.9472,4
2025-10-31,TS-016,275.2,144591.4,-37508.39199999999,37508.39199999999,6.1,0.0002,17.8,1085,16,1,46,1,0,1,1.0,0.0,0.0,0.0,149.3,189760.30000000002,10,True,4,6,17,False,14.03,16,0.0,0.0,0.0,0.0,SERVICE,False,0.9726,True,0.9341,4
2025-10-31,TS-017,357.2,122616.8,-59482.991999999984,59482.991999999984,7.9,0.0345,16.1,1421,66,11,26,11,0,0,0.0,0.0,0.0,15.5,0.0,0.0,28,True,4,6,9,False,4.45,17,0.0,0.0,0.0,0.0,SERVICE,False,0.9972,True,0.9595,4
2025-10-31,TS-018,352.5,196536.2,14436.408000000025,14436.408000000025,7.8,0.0493,14.5,1395,110,76,40,40,0,0,1.0,0.0,0.0,15.6,112.80000000000001,177885.6,21,True,4,6,18,False,10.84,18,1.0,0.0,0.0,0.0,SERVICE,False,0.9688,True,0.9577,4
2025-10-31,TS-019,341.2,221353.5,39253.70800000001,39253.70800000001,7.6,0.0424,14.3,951,26,23,82,23,0,0,0.0,0.0,0.0,32.7,0.0,0.0,26,True,4,6,20,False,12.75,19,0.0,0.0,0.0,0.0,SERVICE,False,0.9794,True,0.9799,4
2025-10-31,TS-020,0.0,233758.6,51658.80800000002,51658.80800000002,0.0,0.0,3.6,0,88,30,111,30,0,0,0.0,0.0,0.0,14.2,0.0,0.0,12,True,4,6,27,False,23.32,20,1.0,0.0,1.0,0.0,STANDBY,False,0.999,True,0.9486,4
2025-10-31,TS-021,0.0,135238.5,-46861.29199999999,46861.29199999999,0.0,0.0,5.0,0,5,46,21,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,17,True,4,6,6,False,0.85,21,1.0,0.0,0.0,0.0,SERVICE,False,0.9903,True,0.9689,4
2025-10-31,TS-022,418.7,204896.3,22796.508,22796.508,9.3,0.0198,14.0,1447,27,16,21,16,0,0,2.0,1.0,1.0,0.0,0.0,0.0,6,False,4,6,28,False,22.83,22,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9766,4
2025-10-31,TS-023,0.0,160139.6,-21960.19199999998,21960.19199999998,0.0,0.0,5.3,0,59,24,68,24,0,0,0.0,0.0,0.0,0.0,29.100000000000023,54882.60000000004,11,True,4,6,24,False,18.21,23,0.0,0.0,0.0,0.0,SERVICE,False,0.9668,True,0.9482,4
2025-10-31,TS-024,286.8,198196.4,16096.608000000007,16096.608000000007,6.4,0.0434,17.2,953,58,33,33,33,0,0,3.0,2.0,1.0,33.8,0.0,0.0,2,False,4,6,1,True,0.0,24,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.95,4
2025-10-31,TS-025,349.4,176281.6,-5818.191999999981,5818.191999999981,7.8,0.0475,16.8,1163,78,6,31,6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,18,True,4,6,10,False,5.75,25,1.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9673,4
2025-11-01,TS-001,285.1,245561.1,63214.956000000035,63214.956000000035,6.3,0.0325,14.5,1116,79,51,30,30,0,0,1.0,0.0,0.0,0.0,0.0,0.0,3,False,3,6,21,False,17.18,1,1.0,0.0,1.0,1.0,SERVICE,False,0.9972,True,0.954,5
2025-11-01,TS-002,232.4,204947.2,22601.05600000004,22601.05600000004,5.2,0.0466,17.1,1209,66,26,28,26,0,0,2.0,1.0,1.0,48.6,0.0,0.0,7,False,3,6,30,False,26.48,2,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9465,5
2025-11-01,TS-003,412.1,146562.4,-35783.74399999998,35783.74399999998,9.2,0.0108,16.9,856,58,63,30,30,0,0,0.0,0.0,0.0,15.6,108.69999999999999,181311.59999999998,25,True,3,6,28,False,20.05,3,0.0,0.0,0.0,0.0,SERVICE,False,0.9875,True,0.9645,5
2025-11-01,TS-004,313.8,240459.4,58113.25600000002,58113.25600000002,7.0,0.0132,17.2,1193,10,102,37,10,0,0,1.0,0.0,0.0,15.4,52.0,82004.0,2,False,3,6,16,False,10.65,4,0.0,0.0,0.0,0.0,SERVICE,False,0.9845,True,0.9861,5
2025-11-01,TS-005,341.3,178030.0,-4316.143999999971,4316.143999999971,7.6,0.019,14.6,1318,47,29,46,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,23,True,3,6,7,False,1.9,5,0.0,0.0,0.0,0.0,SERVICE,False,0.997,True,0.9458,5
2025-11-01,TS-006,245.5,158316.5,-24029.64399999997,24029.64399999997,5.5,0.0402,17.6,827,2,61,68,2,0,1,1.0,0.0,0.0,47.4,0.0,0.0,6,False,3,6,29,False,28.31,6,0.0,0.0,0.0,0.0,SERVICE,False,0.9902,True,0.9474,5
2025-11-01,TS-007,352.8,182500.3,154.15600000001723,154.15600000001723,7.8,0.0483,16.6,1209,27,56,40,27,0,0,3.0,1.0,1.0,0.0,0.0,0.0,7,False,3,6,17,False,14.17,7,0.0,0.0,0.0,0.0,STANDBY,False,0.9632,True,0.9529,5
2025-11-01,TS-008,0.0,257541.2,75195.05600000004,75195.05600000004,0.0,0.0,3.6,0,17,47,13,13,0,0,1.0,1.0,1.0,16.5,0.0,0.0,18,True,3,6,15,False,11.23,8,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9826,5
2025-11-01,TS-009,0.0,128850.8,-53495.34399999997,53495.34399999997,0.0,0.0,5.2,0,40,2,44,2,0,1,2.0,1.0,1.0,0.0,0.0,0.0,2,False,3,6,25,False,18.39,9,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9773,5
2025-11-01,TS-010,357.4,135306.1,-47040.043999999965,47040.043999999965,7.9,0.0252,17.1,859,5,15,20,5,0,1,1.0,1.0,1.0,16.2,0.0,0.0,27,True,3,6,19,False,13.18,10,1.0,0.0,1.0,1.0,IBL,False,1.0,True,0.96,5
2025-11-01,TS-011,418.3,135085.1,-47261.043999999965,47261.043999999965,9.3,0.0077,17.1,846,18,37,53,18,0,0,0.0,0.0,0.0,17.3,0.0,0.0,25,True,3,6,23,False,17.62,11,0.0,0.0,0.0,0.0,SERVICE,False,0.976,True,0.9538,5
2025-11-01,TS-012,218.7,205401.8,23055.656000000017,23055.656000000017,4.9,0.0398,16.0,1106,28,4,7,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,12,True,3,6,13,False,8.9,12,0.0,0.0,0.0,0.0,STANDBY,False,0.9944,True,0.9546,5
2025-11-01,TS-013,367.4,218304.5,35958.35600000003,35958.35600000003,8.2,0.0307,14.6,1356,22,13,57,13,0,0,1.0,1.0,1.0,0.0,0.0,0.0,6,False,3,6,1,True,0.0,13,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9996,5
2025-11-01,TS-014,374.3,195708.9,13362.756000000023,13362.756000000023,8.3,0.0446,16.3,994,11,89,19,11,0,0,2.0,0.0,0.0,0.0,0.0,0.0,8,True,3,6,12,False,7.37,14,0.0,0.0,0.0,0.0,SERVICE,False,0.9708,True,0.949,5
2025-11-01,TS-015,214.5,130444.1,-51902.043999999965,51902.043999999965,4.8,0.0135,16.9,1379,10,14,69,10,0,0,0.0,0.0,0.0,16.3,0.0,0.0,23,True,3,6,18,False,12.59,15,0.0,0.0,0.0,0.0,SERVICE,False,0.9854,True,0.9762,5
2025-11-01,TS-016,338.2,144929.7,-37416.44399999996,37416.44399999996,7.5,0.0289,17.5,945,15,0,45,0,1,0,1.0,0.0,0.0,15.5,120.39999999999998,153028.39999999997,20,True,3,6,9,False,4.44,16,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9417,5
2025-11-01,TS-017,406.7,123023.5,-59322.64399999997,59322.64399999997,9.0,0.037,14.8,1259,65,10,25,10,0,0,0.0,0.0,0.0,32.599999999999994,0.0,0.0,4,False,3,6,10,False,5.31,17,1.0,0.0,0.0,0.0,SERVICE,False,0.9956,True,0.9445,5
2025-11-01,TS-018,345.8,196882.0,14535.856000000029,14535.856000000029,7.7,0.0399,15.6,1042,109,75,39,39,0,0,1.0,0.0,0.0,15.5,66.0,104082.0,1,False,3,6,4,True,0.0,18,0.0,0.0,0.0,0.0,SERVICE,False,0.9632,True,0.939,5
2025-11-01,TS-019,218.5,221572.0,39225.85600000003,39225.85600000003,4.9,0.0337,17.9,1084,25,22,81,22,0,0,1.0,0.0,0.0,29.3,0.0,0.0,6,False,3,6,26,False,24.98,19,0.0,0.0,0.0,0.0,SERVICE,False,0.9777,True,0.985,5
2025-11-01,TS-020,0.0,233758.6,51412.456000000035,51412.456000000035,0.0,0.0,4.5,0,87,29,110,29,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1,False,3,6,14,False,8.58,20,0.0,0.0,0.0,0.0,SERVICE,False,0.9764,True,0.9753,5
2025-11-01,TS-021,355.5,135594.0,-46752.14399999997,46752.14399999997,7.9,0.0373,14.2,958,4,45,20,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,False,3,6,6,False,0.82,21,0.0,0.0,0.0,0.0,SERVICE,False,0.9651,True,0.9804,5
2025-11-01,TS-022,0.0,204896.3,22550.156000000017,22550.156000000017,0.0,0.0,2.8,0,26,15,20,15,0,0,1.0,1.0,1.0,0.0,0.0,0.0,25,True,3,6,3,True,0.0,22,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9618,5
2025-11-01,TS-023,0.0,160139.6,-22206.543999999965,22206.543999999965,0.0,0.0,2.7,0,58,23,67,23,0,0,1.0,0.0,0.0,0.0,113.5,214061.0,20,True,3,6,8,False,2.93,23,0.0,0.0,0.0,0.0,SERVICE,False,0.9953,True,0.9621,5
2025-11-01,TS-024,360.5,198556.9,16210.756000000023,16210.756000000023,8.0,0.0269,15.7,852,57,32,32,32,0,0,2.0,1.0,1.0,48.9,0.0,0.0,9,True,3,6,22,False,17.3,24,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.968,5
2025-11-01,TS-025,0.0,176281.6,-6064.543999999965,6064.543999999965,0.0,0.0,5.9,0,77,5,30,5,0,1,0.0,0.0,0.0,0.0,0.0,0.0,19,True,3,6,5,True,0.0,25,1.0,0.0,0.0,0.0,STANDBY,False,0.9458,True,0.9741,5
2025-11-02,TS-001,230.0,245791.1,63257.06,63257.06,5.1,0.0409,17.8,1140,78,50,29,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16,True,3,9,11,False,7.06,1,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.951,6
2025-11-02,TS-002,0.0,204947.2,22413.160000000003,22413.160000000003,0.0,0.0,5.1,0,65,25,27,25,0,0,1.0,0.0,0.0,67.3,0.0,0.0,1,False,3,9,27,False,24.86,2,0.0,0.0,0.0,0.0,SERVICE,False,0.9772,True,0.9605,6
2025-11-02,TS-003,0.0,146562.4,-35971.640000000014,35971.640000000014,0.0,0.0,3.4,0,57,62,29,29,0,0,1.0,1.0,1.0,17.4,108.69999999999999,181311.59999999998,28,True,3,9,17,False,11.96,3,0.0,0.0,0.0,0.0,STANDBY,False,0.9479,True,0.9421,6
2025-11-02,TS-004,242.0,240701.4,58167.359999999986,58167.359999999986,5.4,0.0015,15.6,1424,9,101,36,9,0,0,1.0,0.0,0.0,0.0,52.0,82004.0,6,False,3,9,29,False,27.25,4,0.0,0.0,0.0,0.0,SERVICE,False,0.9647,True,0.9737,6
2025-11-02,TS-005,0.0,178030.0,-4504.040000000008,4504.040000000008,0.0,0.0,3.7,0,46,28,45,28,0,0,1.0,0.0,0.0,0.0,0.0,0.0,29,True,3,9,10,False,5.69,5,0.0,0.0,0.0,0.0,SERVICE,False,0.9796,True,0.9778,6
2025-11-02,TS-006,283.6,158600.1,-23933.940000000002,23933.940000000002,6.3,0.0394,15.0,1453,1,60,67,1,0,1,0.0,0.0,0.0,32.0,0.0,0.0,26,True,3,9,18,False,10.9,6,1.0,0.0,1.0,1.0,STANDBY,False,0.9543,True,0.9619,6
2025-11-02,TS-007,386.0,182886.3,352.2599999999802,352.2599999999802,8.6,0.0401,15.8,1457,26,55,39,26,0,0,5.0,1.0,1.0,0.0,0.0,0.0,25,True,3,9,1,True,0.0,7,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9455,6
2025-11-02,TS-008,302.9,257844.0,75309.95999999999,75309.95999999999,6.7,0.0009,16.6,1325,16,46,12,12,0,0,1.0,1.0,1.0,14.7,0.0,0.0,12,True,3,9,13,False,9.36,8,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9618,6
2025-11-02,TS-009,0.0,128850.8,-53683.240000000005,53683.240000000005,0.0,0.0,3.0,0,39,1,43,1,0,1,1.0,1.0,1.0,0.0,0.0,0.0,8,True,3,9,2,True,0.0,9,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9456,6
2025-11-02,TS-010,275.6,135581.8,-46952.24000000002,46952.24000000002,6.1,0.0356,15.6,1316,4,14,19,4,0,1,1.0,1.0,1.0,15.4,0.0,0.0,27,True,3,9,4,True,0.0,10,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9601,6
2025-11-02,TS-011,0.0,135085.1,-47448.94,47448.94,0.0,0.0,4.9,0,17,36,52,17,0,0,3.0,1.0,1.0,29.5,0.0,0.0,21,True,3,9,5,True,0.0,11,0.0,0.0,0.0,0.0,SERVICE,False,0.9752,False,0.7526,6
2025-11-02,TS-012,313.9,205715.7,23181.660000000003,23181.660000000003,7.0,0.018,16.7,1193,27,3,6,3,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1,False,3,9,7,False,2.18,12,0.0,0.0,0.0,0.0,SERVICE,False,0.9717,True,0.9813,6
2025-11-02,TS-013,412.8,218717.3,36183.25999999998,36183.25999999998,9.2,0.009,17.5,1128,21,12,56,12,0,0,1.0,1.0,1.0,0.0,0.0,0.0,9,True,3,9,23,False,19.33,13,1.0,0.0,1.0,0.0,IBL,False,1.0,True,0.9973,6
2025-11-02,TS-014,256.6,195965.5,13431.459999999992,13431.459999999992,5.7,0.0187,15.0,1407,10,88,18,10,0,0,1.0,0.0,0.0,0.0,0.0,0.0,12,True,3,9,14,False,9.36,14,0.0,0.0,0.0,0.0,SERVICE,False,0.9811,False,0.7919,6
2025-11-02,TS-015,318.5,130762.7,-51771.34000000001,51771.34000000001,7.1,0.0321,16.9,1108,9,13,68,9,0,0,0.0,0.0,0.0,33.900000000000006,0.0,0.0,24,True,3,9,24,False,15.96,15,0.0,0.0,0.0,0.0,SERVICE,False,0.9686,True,0.9476,6
2025-11-02,TS-016,0.0,144929.7,-37604.34,37604.34,0.0,0.0,4.5,0,14,120,44,14,0,0,1.0,0.0,0.0,16.8,120.39999999999998,153028.39999999997,20,True,3,9,15,False,10.51,16,0.0,0.0,0.0,0.0,SERVICE,False,0.9718,True,0.9726,6
2025-11-02,TS-017,208.2,123231.6,-59302.44,59302.44,4.6,0.0429,16.3,1167,64,9,24,9,0,0,0.0,0.0,0.0,33.7,0.0,0.0,23,True,3,9,30,False,22.14,17,0.0,0.0,0.0,0.0,SERVICE,False,0.972,True,0.9607,6
2025-11-02,TS-018,0.0,196882.0,14347.959999999992,14347.959999999992,0.0,0.0,5.1,0,108,74,38,38,0,0,1.0,0.0,0.0,14.1,66.0,104082.0,19,True,3,9,6,False,1.16,18,1.0,0.0,0.0,0.0,SERVICE,False,0.9647,True,0.976,6
2025-11-02,TS-019,279.5,221851.4,39317.359999999986,39317.359999999986,6.2,0.0047,16.9,1251,24,21,80,21,0,0,1.0,0.0,0.0,33.900000000000006,0.0,0.0,6,False,3,9,19,False,11.91,19,0.0,0.0,0.0,0.0,SERVICE,True,0.6452,True,0.638,6
2025-11-02,TS-020,0.0,233758.6,51224.56,51224.56,0.0,0.0,5.2,0,86,28,109,28,0,0,1.0,1.0,1.0,30.0,0.0,0.0,3,False,3,9,21,False,12.98,20,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9844,6
2025-11-02,TS-021,240.1,135834.1,-46699.94,46699.94,5.3,0.0276,17.8,1109,3,44,19,3,0,1,1.0,0.0,0.0,0.0,0.0,0.0,19,True,3,9,22,False,14.36,21,0.0,0.0,0.0,0.0,STANDBY,False,0.9979,True,0.9498,6
2025-11-02,TS-022,411.1,205307.3,22773.25999999998,22773.25999999998,9.1,0.0372,14.6,1212,25,14,19,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,3,9,20,False,14.9,22,0.0,0.0,0.0,0.0,SERVICE,False,0.9614,True,0.9391,6
2025-11-02,TS-023,0.0,160139.6,-22394.440000000002,22394.440000000002,0.0,0.0,2.9,0,57,22,66,22,0,0,2.0,0.0,0.0,0.0,113.5,214061.0,5,False,3,9,8,False,3.04,23,0.0,0.0,0.0,0.0,SERVICE,False,0.9917,True,0.9774,6
2025-11-02,TS-024,319.3,198876.1,16342.059999999998,16342.059999999998,7.1,0.0237,15.4,1450,56,31,31,31,0,0,1.0,1.0,1.0,46.8,0.0,0.0,6,False,3,9,28,False,22.35,24,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9546,6
2025-11-02,TS-025,217.6,176499.2,-6034.8399999999965,6034.8399999999965,4.8,0.0139,17.5,1319,76,4,29,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,7,False,3,9,9,False,4.72,25,0.0,0.0,0.0,0.0,SERVICE,False,0.9732,True,0.9814,6
2025-11-03,TS-001,316.3,246107.4,63378.36799999999,63378.36799999999,7.0,0.0094,14.5,1010,77,49,28,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17,True,3,7,18,False,13.61,1,0.0,0.0,0.0,0.0,SERVICE,False,0.961,True,0.9572,0
2025-11-03,TS-002,0.0,204947.2,22218.168000000005,22218.168000000005,0.0,0.0,4.7,0,64,24,26,24,0,0,1.0,0.0,0.0,62.2,0.0,0.0,19,True,3,7,20,False,15.02,2,0.0,0.0,0.0,0.0,STANDBY,False,0.9425,True,0.9393,0
2025-11-03,TS-003,359.8,146922.3,-35806.73200000002,35806.73200000002,8.0,0.0192,15.7,896,56,61,28,28,0,0,1.0,1.0,1.0,16.5,108.69999999999999,181311.59999999998,7,False,3,7,4,True,0.0,3,0.0,0.0,0.0,0.0,SERVICE,False,0.9807,True,0.9428,0
2025-11-03,TS-004,254.0,240955.4,58226.36799999999,58226.36799999999,5.6,0.0066,14.9,1080,8,100,35,8,0,0,0.0,0.0,0.0,0.0,52.0,82004.0,22,True,3,7,14,False,10.43,4,1.0,0.0,1.0,1.0,IBL,False,1.0,True,0.9983,0
2025-11-03,TS-005,205.6,178235.7,-4493.331999999995,4493.331999999995,4.6,0.0349,14.8,1000,45,27,44,27,0,0,1.0,0.0,0.0,0.0,0.0,0.0,9,True,3,7,29,False,23.61,5,0.0,0.0,0.0,0.0,SERVICE,False,0.9889,True,0.9646,0
2025-11-03,TS-006,297.0,158897.0,-23832.032000000007,23832.032000000007,6.6,0.0355,14.4,1207,0,59,66,0,1,0,0.0,0.0,0.0,17.0,0.0,0.0,5,False,3,7,11,False,5.24,6,1.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9667,0
2025-11-03,TS-007,0.0,182886.3,157.26799999998184,157.26799999998184,0.0,0.0,2.3,0,25,54,38,25,0,0,3.0,1.0,1.0,0.0,0.0,0.0,20,True,3,7,30,False,27.34,7,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9867,0
2025-11-03,TS-008,0.0,257844.0,75114.968,75114.968,0.0,0.0,4.8,0,15,45,11,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,24,True,3,7,2,True,0.0,8,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9647,0
2025-11-03,TS-009,336.5,129187.3,-53541.732,53541.732,7.5,0.0166,17.5,1132,38,45,42,38,0,0,3.0,1.0,1.0,0.0,0.0,0.0,16,True,3,7,7,False,2.17,9,0.0,0.0,0.0,0.0,STANDBY,False,0.943,True,0.9234,0
2025-11-03,TS-010,0.0,135581.8,-47147.23200000002,47147.23200000002,0.0,0.0,3.8,0,3,13,18,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9,True,3,7,24,False,16.24,10,0.0,0.0,0.0,0.0,SERVICE,False,0.9844,True,0.9434,0
2025-11-03,TS-011,322.0,135407.2,-47321.831999999995,47321.831999999995,7.2,0.0365,15.1,1271,16,35,51,16,0,0,1.0,1.0,1.0,32.6,0.0,0.0,9,True,3,7,12,False,8.38,11,0.0,0.0,0.0,0.0,SERVICE,False,0.9631,True,0.939,0
2025-11-03,TS-012,0.0,205715.7,22986.668000000005,22986.668000000005,0.0,0.0,4.7,0,26,2,5,2,0,1,1.0,0.0,0.0,0.0,0.0,0.0,6,False,3,7,3,True,0.0,12,0.0,0.0,0.0,0.0,STANDBY,False,0.9544,True,0.9261,0
2025-11-03,TS-013,269.1,218986.5,36257.46799999999,36257.46799999999,6.0,0.0042,16.6,1195,20,11,55,11,0,0,1.0,1.0,1.0,0.0,0.0,0.0,23,True,3,7,10,False,4.55,13,0.0,0.0,0.0,0.0,IBL,False,1.0,True,0.9441,0
2025-11-03,TS-014,0.0,195965.5,13236.467999999993,13236.467999999993,0.0,0.0,5.4,0,9,87,17,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,True,3,7,25,False,16.4,14,0.0,0.0,0.0,0.0,SERVICE,False,0.9609,True,0.9333,0
2025-11-03,TS-015,253.3,131016.0,-51713.03200000001,51713.03200000001,5.6,0.0236,15.4,838,8,12,67,8,0,0,0.0,0.0,0.0,32.5,0.0,0.0,4,False,3,7,26,False,22.84,15,1.0,1.0,0.0,0.0,SERVICE,False,0.9692,True,0.982,0
